x,y,spreed,lobo,time
-6,20,1,16,206
3,-4,1,23,206
-6,2,1,29,206
6,4,1,15,206
8,-9,1,26,206
4,13,1,19,206
-8,-5,1,22,206
-2,-12,1,18,206
18,-18,1,13,206
17,-16,1,1,206
20,-15,1,8,206
17,-18,1,11,206
13,-16,1,6,206
11,-18,1,7,206
8,-14,1,14,206
17,-13,1,12,206
16,-17,1,2,206
14,-14,1,3,206
18,-16,1,10,206
13,-13,1,9,206
13,-21,1,5,206
15,-15,1,4,206
7,-14,1,0,207
4,14,1,28,207
-5,-18,1,27,207
-1,-13,1,18,207
-8,-4,1,22,207
9,-9,1,26,207
22,-11,1,21,207
13,23,1,24,207
-25,-13,1,17,207
5,14,1,19,207
-14,24,1,20,207
-4,-17,1,25,207
-7,19,1,16,207
7,3,1,15,207
2,-4,1,23,207
-5,2,1,29,207
18,-15,1,10,207
11,-19,1,7,207
19,-19,1,13,207
8,-15,1,14,207
19,-15,1,8,207
12,-14,1,9,207
17,-19,1,11,207
15,-16,1,2,207
12,-21,1,5,207
16,-13,1,12,207
13,-17,1,6,207
15,-16,1,4,207
14,-14,1,3,207
17,-17,1,1,207
7,-13,1,0,208
10,-9,1,26,208
-1,-14,1,18,208
-3,-16,1,25,208
1,-5,1,23,208
-5,1,1,29,208
-24,-13,1,17,208
22,-11,1,21,208
7,2,1,15,208
-5,-19,1,27,208
3,15,1,28,208
12,24,1,24,208
-7,19,1,16,208
-8,-3,1,22,208
-13,23,1,20,208
6,15,1,19,208
19,-20,1,13,208
16,-17,1,1,208
11,-21,1,5,208
15,-13,1,12,208
14,-17,1,4,208
18,-14,1,10,208
13,-15,1,3,208
7,-16,1,14,208
13,-18,1,6,208
19,-16,1,8,208
10,-20,1,7,208
11,-14,1,9,208
16,-20,1,11,208
14,-16,1,2,208
7,-12,1,0,209
-5,-20,1,27,209
4,16,1,28,209
6,1,1,15,209
-5,0,1,29,209
-1,-15,1,18,209
-7,-2,1,22,209
7,15,1,19,209
21,-10,1,21,209
11,-10,1,26,209
-23,-14,1,17,209
11,24,1,24,209
-2,-15,1,25,209
-13,22,1,20,209
-8,19,1,16,209
0,-6,1,23,209
16,-18,1,1,209
11,-15,1,9,209
10,-21,1,7,209
15,-21,1,11,209
19,-21,1,13,209
10,-21,1,5,209
7,-17,1,14,209
13,-19,1,6,209
13,-16,1,2,209
17,-13,1,10,209
18,-17,1,8,209
12,-15,1,3,209
14,-13,1,12,209
13,-17,1,4,209
7,-11,1,0,210
-4,-1,1,29,210
-7,-1,1,22,210
-13,21,1,20,210
8,15,1,19,210
-23,-15,1,17,210
11,25,1,24,210
-9,20,1,16,210
12,-10,1,26,210
6,0,1,15,210
0,-6,1,23,210
20,-9,1,21,210
-1,-16,1,18,210
-6,-20,1,27,210
5,16,1,28,210
-2,-15,1,25,210
11,-15,1,3,210
10,-20,1,5,210
11,-21,1,7,210
8,-18,1,14,210
13,-15,1,2,210
13,-16,1,4,210
14,-14,1,12,210
16,-20,1,11,210
16,-14,1,10,210
19,-20,1,13,210
12,-19,1,6,210
15,-17,1,1,210
18,-18,1,8,210
12,-15,1,9,210
7,-10,1,0,211
12,-11,1,26,211
0,-16,1,18,211
5,0,1,15,211
-1,-14,1,25,211
9,15,1,19,211
-10,20,1,16,211
-7,-1,1,22,211
-14,20,1,20,211
-23,-16,1,17,211
-4,-2,1,29,211
6,16,1,28,211
-7,-21,1,27,211
-1,-6,1,23,211
12,25,1,24,211
20,-8,1,21,211
8,-19,1,14,211
12,-15,1,4,211
19,-19,1,13,211
13,-14,1,2,211
15,-16,1,1,211
16,-19,1,11,211
11,-19,1,6,211
17,-18,1,8,211
13,-15,1,9,211
16,-15,1,10,211
11,-14,1,3,211
10,-19,1,5,211
11,-20,1,7,211
15,-15,1,12,211
7,-9,1,0,212
-14,19,1,20,212
10,16,1,19,212
-6,0,1,22,212
-5,-3,1,29,212
-11,21,1,16,212
4,0,1,15,212
-2,-6,1,23,212
-23,-17,1,17,212
19,-8,1,21,212
0,-13,1,25,212
-8,-21,1,27,212
1,-16,1,18,212
7,16,1,28,212
13,25,1,24,212
12,-12,1,26,212
15,-16,1,12,212
10,-18,1,5,212
12,-14,1,4,212
19,-18,1,13,212
9,-19,1,14,212
13,-13,1,2,212
10,-13,1,3,212
16,-18,1,11,212
16,-19,1,8,212
14,-15,1,9,212
12,-19,1,7,212
14,-16,1,1,212
16,-16,1,10,212
10,-18,1,6,212
8,-9,1,0,213
7,16,1,28,213
-5,-4,1,29,213
1,-13,1,25,213
11,16,1,19,213
-3,-7,1,23,213
2,-17,1,18,213
-13,18,1,20,213
-12,21,1,16,213
13,24,1,24,213
-7,-22,1,27,213
-23,-18,1,17,213
3,-1,1,15,213
13,-13,1,26,213
19,-7,1,21,213
-6,1,1,22,213
14,-16,1,9,213
12,-18,1,7,213
9,-13,1,3,213
15,-17,1,12,213
13,-15,1,1,213
14,-12,1,2,213
19,-17,1,13,213
9,-17,1,6,213
15,-17,1,10,213
10,-17,1,5,213
10,-20,1,14,213
16,-20,1,8,213
11,-13,1,4,213
16,-17,1,11,213
8,-8,1,0,214
-13,17,1,20,214
14,24,1,24,214
8,17,1,28,214
3,-17,1,18,214
-6,2,1,22,214
-13,20,1,16,214
-4,-5,1,29,214
2,-1,1,15,214
11,17,1,19,214
2,-13,1,25,214
18,-6,1,21,214
-3,-8,1,23,214
-8,-23,1,27,214
-23,-19,1,17,214
12,-14,1,26,214
9,-16,1,6,214
14,-11,1,2,214
15,-16,1,9,214
8,-12,1,3,214
13,-14,1,1,214
16,-18,1,12,214
10,-16,1,5,214
15,-21,1,8,214
15,-16,1,11,214
19,-16,1,13,214
14,-17,1,10,214
13,-17,1,7,214
11,-20,1,14,214
11,-12,1,4,214
9,-7,1,0,215
2,-12,1,25,215
-14,16,1,20,215
-8,-24,1,27,215
-4,-6,1,29,215
-22,-19,1,17,215
4,-17,1,18,215
1,-1,1,15,215
9,17,1,28,215
18,-5,1,21,215
-3,-9,1,23,215
-14,20,1,16,215
-6,3,1,22,215
11,18,1,19,215
13,-15,1,26,215
15,24,1,24,215
15,-20,1,8,215
11,-13,1,4,215
16,-17,1,12,215
13,-16,1,7,215
15,-15,1,11,215
8,-16,1,6,215
8,-13,1,3,215
13,-11,1,2,215
12,-14,1,1,215
14,-16,1,10,215
11,-19,1,14,215
9,-15,1,5,215
14,-16,1,9,215
18,-16,1,13,215
10,-6,1,0,216
0,0,1,15,216
-14,19,1,16,216
12,19,1,19,216
3,-12,1,25,216
-3,-10,1,23,216
10,17,1,28,216
-9,-25,1,27,216
18,-4,1,21,216
-6,4,1,22,216
-21,-19,1,17,216
16,24,1,24,216
5,-16,1,18,216
13,-16,1,26,216
-3,-7,1,29,216
-15,16,1,20,216
11,-14,1,1,216
14,-16,1,7,216
14,-15,1,10,216
12,-14,1,4,216
15,-19,1,8,216
13,-15,1,9,216
17,-16,1,13,216
12,-11,1,2,216
8,-15,1,6,216
12,-18,1,14,216
16,-14,1,11,216
7,-14,1,3,216
15,-17,1,12,216
8,-15,1,5,216
10,-6,1,0,217
-15,18,1,16,217
-10,-25,1,27,217
-1,0,1,15,217
17,-3,1,21,217
-2,-11,1,23,217
-2,-7,1,29,217
-5,5,1,22,217
-20,-18,1,17,217
-15,15,1,20,217
17,23,1,24,217
6,-16,1,18,217
4,-11,1,25,217
11,17,1,28,217
13,19,1,19,217
14,-16,1,26,217
13,-18,1,14,217
14,-17,1,12,217
7,-15,1,3,217
7,-16,1,5,217
12,-15,1,4,217
14,-14,1,10,217
12,-15,1,9,217
11,-11,1,2,217
10,-14,1,1,217
15,-16,1,7,217
8,-14,1,6,217
16,-15,1,13,217
16,-18,1,8,217
16,-13,1,11,217
11,-5,1,0,218
-1,1,1,15,218
-2,-12,1,23,218
-4,5,1,22,218
12,18,1,28,218
-19,-18,1,17,218
14,18,1,19,218
17,-2,1,21,218
-16,18,1,16,218
15,-17,1,26,218
-11,-24,1,27,218
-1,-7,1,29,218
-16,14,1,20,218
7,-15,1,18,218
5,-10,1,25,218
18,23,1,24,218
10,-11,1,2,218
16,-17,1,8,218
7,-13,1,6,218
13,-17,1,14,218
15,-15,1,13,218
16,-16,1,7,218
9,-14,1,1,218
11,-15,1,9,218
6,-16,1,3,218
6,-16,1,5,218
12,-16,1,4,218
17,-13,1,11,218
13,-16,1,12,218
14,-13,1,10,218
11,-4,1,0,219
6,-10,1,25,219
-1,2,1,15,219
13,19,1,28,219
-11,-23,1,27,219
8,-15,1,18,219
-18,-18,1,17,219
0,-7,1,29,219
-1,-13,1,23,219
-16,13,1,20,219
14,17,1,19,219
-16,17,1,16,219
16,-17,1,26,219
16,-2,1,21,219
-3,4,1,22,219
19,23,1,24,219
18,-12,1,11,219
12,-16,1,12,219
14,-15,1,13,219
13,-17,1,4,219
14,-16,1,14,219
17,-15,1,7,219
13,-12,1,10,219
6,-17,1,3,219
6,-12,1,6,219
9,-11,1,2,219
10,-15,1,9,219
5,-16,1,5,219
16,-16,1,8,219
8,-14,1,1,219
10,-3,1,0,220
-16,16,1,16,220
14,16,1,19,220
-17,-18,1,17,220
-1,-14,1,23,220
-2,5,1,22,220
-11,-22,1,27,220
9,-15,1,18,220
14,19,1,28,220
7,-10,1,25,220
-17,12,1,20,220
17,-17,1,26,220
-1,3,1,15,220
15,-2,1,21,220
20,23,1,24,220
1,-7,1,29,220
15,-15,1,8,220
16,-15,1,7,220
7,-12,1,6,220
6,-15,1,5,220
11,-14,1,9,220
8,-13,1,1,220
11,-16,1,12,220
8,-11,1,2,220
17,-12,1,11,220
14,-11,1,10,220
13,-16,1,14,220
15,-14,1,13,220
6,-16,1,3,220
13,-16,1,4,220
11,-2,1,0,221
-17,11,1,20,221
21,22,1,24,221
2,-7,1,29,221
9,-14,1,18,221
-1,4,1,15,221
-1,-15,1,23,221
15,15,1,19,221
-1,5,1,22,221
18,-17,1,26,221
14,20,1,28,221
14,-3,1,21,221
-11,-22,1,27,221
8,-10,1,25,221
-16,-18,1,17,221
-16,15,1,16,221
14,-15,1,4,221
12,-13,1,9,221
7,-15,1,3,221
8,-11,1,6,221
15,-15,1,8,221
12,-15,1,14,221
16,-14,1,7,221
6,-14,1,5,221
15,-13,1,13,221
9,-12,1,1,221
10,-16,1,12,221
7,-11,1,2,221
14,-11,1,10,221
16,-13,1,11,221
11,-1,1,0,222
9,-10,1,25,222
19,-17,1,26,222
16,15,1,19,222
0,5,1,22,222
-15,-18,1,17,222
15,21,1,28,222
-10,-21,1,27,222
22,21,1,24,222
0,5,1,15,222
10,-14,1,18,222
-17,14,1,16,222
-1,-16,1,23,222
13,-3,1,21,222
-16,11,1,20,222
3,-7,1,29,222
6,-11,1,2,222
14,-15,1,8,222
6,-13,1,5,222
12,-14,1,14,222
16,-13,1,7,222
15,-13,1,11,222
15,-15,1,4,222
7,-14,1,3,222
8,-10,1,6,222
15,-10,1,10,222
9,-17,1,12,222
16,-13,1,13,222
12,-13,1,9,222
9,-11,1,1,222
12,0,1,0,223
0,-16,1,23,223
19,-17,1,26,223
12,-4,1,21,223
-14,-19,1,17,223
-18,14,1,16,223
1,5,1,22,223
16,14,1,19,223
22,21,1,24,223
4,-7,1,29,223
11,-13,1,18,223
16,21,1,28,223
-16,10,1,20,223
1,5,1,15,223
-10,-20,1,27,223
9,-9,1,25,223
6,-12,1,5,223
16,-9,1,10,223
13,-14,1,8,223
16,-15,1,4,223
15,-12,1,7,223
9,-10,1,6,223
13,-13,1,9,223
8,-17,1,12,223
14,-13,1,11,223
9,-10,1,1,223
8,-14,1,3,223
6,-11,1,2,223
11,-14,1,14,223
17,-12,1,13,223
12,1,1,0,224
0,-17,1,23,224
-13,-18,1,17,224
-9,-19,1,27,224
17,22,1,28,224
-15,9,1,20,224
20,-16,1,26,224
2,6,1,15,224
17,13,1,19,224
12,-13,1,18,224
5,-7,1,29,224
10,-9,1,25,224
-19,15,1,16,224
23,21,1,24,224
2,5,1,22,224
12,-4,1,21,224
17,-15,1,4,224
10,-13,1,14,224
9,-13,1,3,224
7,-11,1,5,224
7,-18,1,12,224
10,-9,1,6,224
16,-8,1,10,224
14,-12,1,9,224
12,-13,1,8,224
9,-9,1,1,224
18,-12,1,13,224
13,-13,1,11,224
5,-10,1,2,224
15,-11,1,7,224
11,2,1,0,225
16,12,1,19,225
11,-4,1,21,225
12,-12,1,18,225
-20,15,1,16,225
3,5,1,22,225
24,21,1,24,225
11,-8,1,25,225
-12,-18,1,17,225
6,-7,1,29,225
21,-17,1,26,225
-8,-18,1,27,225
2,7,1,15,225
-14,8,1,20,225
1,-18,1,23,225
18,22,1,28,225
5,-9,1,2,225
9,-12,1,3,225
15,-8,1,10,225
10,-8,1,6,225
16,-14,1,4,225
12,-12,1,8,225
15,-10,1,7,225
17,-11,1,13,225
9,-12,1,14,225
9,-8,1,1,225
7,-10,1,5,225
14,-11,1,9,225
7,-17,1,12,225
13,-12,1,11,225
11,3,1,0,226
-13,8,1,20,226
23,21,1,24,226
18,22,1,28,226
17,11,1,19,226
-11,-18,1,17,226
22,-17,1,26,226
7,-6,1,29,226
4,5,1,22,226
13,-13,1,18,226
2,-19,1,23,226
10,-4,1,21,226
11,-7,1,25,226
3,7,1,15,226
-21,15,1,16,226
-8,-18,1,27,226
13,-10,1,9,226
9,-12,1,14,226
9,-7,1,6,226
15,-9,1,7,226
7,-16,1,12,226
14,-11,1,11,226
9,-8,1,1,226
16,-13,1,4,226
5,-8,1,2,226
6,-10,1,5,226
15,-7,1,10,226
10,-11,1,3,226
17,-10,1,13,226
12,-11,1,8,226
11,4,1,0,227
23,22,1,24,227
14,-13,1,18,227
8,-6,1,29,227
5,5,1,22,227
-22,15,1,16,227
-10,-18,1,17,227
17,10,1,19,227
23,-17,1,26,227
2,-20,1,23,227
19,21,1,28,227
9,-4,1,21,227
-7,-17,1,27,227
4,7,1,15,227
10,-6,1,25,227
-12,7,1,20,227
5,-9,1,5,227
10,-7,1,1,227
14,-8,1,7,227
9,-10,1,3,227
9,-6,1,6,227
12,-9,1,9,227
14,-10,1,11,227
8,-11,1,14,227
17,-9,1,13,227
5,-7,1,2,227
12,-10,1,8,227
6,-16,1,12,227
16,-12,1,4,227
14,-6,1,10,227
10,4,1,0,228
10,-5,1,25,228
15,-13,1,18,228
23,-18,1,26,228
-12,6,1,20,228
2,-20,1,23,228
6,5,1,22,228
8,-4,1,21,228
18,9,1,19,228
-6,-17,1,27,228
19,20,1,28,228
22,23,1,24,228
-10,-19,1,17,228
5,8,1,15,228
9,-7,1,29,228
-23,16,1,16,228
14,-5,1,10,228
14,-7,1,7,228
5,-8,1,5,228
7,-10,1,14,228
17,-8,1,13,228
11,-9,1,9,228
9,-9,1,3,228
5,-15,1,12,228
12,-9,1,8,228
15,-9,1,11,228
10,-5,1,6,228
16,-11,1,4,228
5,-6,1,2,228
10,-6,1,1,228
9,5,1,0,229
7,-5,1,21,229
18,8,1,19,229
6,8,1,15,229
-24,16,1,16,229
-5,-17,1,27,229
24,-19,1,26,229
9,-7,1,29,229
-9,-19,1,17,229
2,-21,1,23,229
16,-14,1,18,229
22,24,1,24,229
7,4,1,22,229
9,-4,1,25,229
19,19,1,28,229
-13,6,1,20,229
14,-6,1,7,229
12,-9,1,8,229
9,-8,1,3,229
17,-7,1,13,229
13,-4,1,10,229
5,-7,1,5,229
10,-4,1,6,229
5,-5,1,2,229
5,-14,1,12,229
14,-8,1,11,229
11,-8,1,9,229
7,-9,1,14,229
16,-10,1,4,229
10,-5,1,1,229
9,6,1,0,230
8,4,1,22,230
-24,17,1,16,230
19,18,1,28,230
24,-20,1,26,230
-13,5,1,20,230
10,-8,1,29,230
6,-4,1,21,230
3,-22,1,23,230
7,8,1,15,230
-8,-20,1,17,230
17,-14,1,18,230
18,7,1,19,230
21,24,1,24,230
-4,-17,1,27,230
8,-4,1,25,230
16,-6,1,13,230
9,-7,1,3,230
7,-8,1,14,230
12,-8,1,8,230
13,-5,1,7,230
5,-13,1,12,230
15,-9,1,4,230
9,-3,1,6,230
5,-4,1,2,230
13,-3,1,10,230
5,-6,1,5,230
10,-4,1,1,230
11,-7,1,9,230
14,-7,1,11,230
9,7,1,0,231
-7,-20,1,17,231
7,-3,1,25,231
-3,-17,1,27,231
-25,18,1,16,231
9,4,1,22,231
11,-8,1,29,231
18,17,1,28,231
18,-15,1,18,231
3,-23,1,23,231
5,-4,1,21,231
20,24,1,24,231
-13,4,1,20,231
24,-21,1,26,231
8,9,1,15,231
18,6,1,19,231
9,-2,1,6,231
9,-6,1,3,231
5,-5,1,5,231
13,-4,1,7,231
14,-6,1,11,231
7,-7,1,14,231
11,-6,1,9,231
12,-7,1,8,231
16,-5,1,13,231
15,-8,1,4,231
13,-2,1,10,231
5,-3,1,2,231
10,-3,1,1,231
5,-12,1,12,231
9,8,1,0,232
19,24,1,24,232
25,-22,1,26,232
9,9,1,15,232
17,17,1,28,232
4,-24,1,23,232
4,-3,1,21,232
12,-9,1,29,232
18,-15,1,18,232
7,-3,1,25,232
-13,3,1,20,232
-7,-21,1,17,232
-26,18,1,16,232
-2,-17,1,27,232
10,5,1,22,232
18,5,1,19,232
7,-6,1,14,232
11,-5,1,9,232
5,-11,1,12,232
9,-1,1,6,232
5,-4,1,5,232
13,-6,1,11,232
11,-6,1,8,232
10,-2,1,1,232
5,-2,1,2,232
16,-4,1,13,232
12,-1,1,10,232
9,-5,1,3,232
13,-3,1,7,232
15,-7,1,4,232
9,9,1,0,233
-25,19,1,16,233
-7,-22,1,17,233
10,10,1,15,233
19,-16,1,18,233
10,6,1,22,233
-13,2,1,20,233
6,-2,1,25,233
3,-3,1,21,233
25,-22,1,26,233
18,4,1,19,233
17,16,1,28,233
4,-25,1,23,233
18,25,1,24,233
12,-10,1,29,233
-2,-16,1,27,233
14,-6,1,4,233
12,-2,1,7,233
9,-1,1,1,233
5,-3,1,5,233
9,0,1,6,233
15,-3,1,13,233
7,-5,1,14,233
11,-5,1,8,233
5,-1,1,2,233
6,-10,1,12,233
9,-4,1,3,233
13,-5,1,11,233
12,0,1,10,233
11,-4,1,9,233
9,10,1,0,234
24,-23,1,26,234
17,15,1,28,234
18,3,1,19,234
10,10,1,15,234
-6,-22,1,17,234
5,-26,1,23,234
12,-11,1,29,234
20,-16,1,18,234
-24,19,1,16,234
2,-3,1,21,234
-2,-15,1,27,234
6,-1,1,25,234
11,6,1,22,234
18,25,1,24,234
-14,1,1,20,234
11,-4,1,8,234
5,0,1,2,234
15,-2,1,13,234
6,-9,1,12,234
14,-5,1,4,234
12,-1,1,7,234
9,-3,1,3,234
9,0,1,1,234
9,1,1,6,234
13,-4,1,11,234
6,-2,1,5,234
12,1,1,10,234
7,-4,1,14,234
10,-3,1,9,234
9,11,1,0,235
12,-12,1,29,235
19,3,1,19,235
17,14,1,28,235
21,-17,1,18,235
11,11,1,15,235
-2,-14,1,27,235
-14,0,1,20,235
1,-2,1,21,235
5,-25,1,23,235
19,24,1,24,235
-5,-23,1,17,235
7,0,1,25,235
11,7,1,22,235
-23,19,1,16,235
25,-24,1,26,235
6,-1,1,5,235
9,2,1,6,235
14,-4,1,4,235
10,1,1,1,235
6,-8,1,12,235
9,-2,1,3,235
6,1,1,2,235
15,-1,1,13,235
8,-3,1,14,235
12,0,1,7,235
12,2,1,10,235
10,-2,1,9,235
11,-3,1,8,235
13,-3,1,11,235
9,12,1,0,236
12,11,1,15,236
12,8,1,22,236
25,-25,1,26,236
13,-13,1,29,236
20,25,1,24,236
-2,-13,1,27,236
-15,0,1,20,236
17,13,1,28,236
5,-24,1,23,236
21,-18,1,18,236
-22,19,1,16,236
7,1,1,25,236
1,-1,1,21,236
-4,-23,1,17,236
19,2,1,19,236
13,-2,1,11,236
8,-2,1,14,236
9,-1,1,3,236
12,1,1,7,236
11,-2,1,8,236
10,2,1,1,236
14,0,1,13,236
10,-1,1,9,236
6,0,1,5,236
14,-3,1,4,236
9,3,1,6,236
6,2,1,2,236
6,-7,1,12,236
12,3,1,10,236
10,13,1,0,237
1,0,1,21,237
-2,-12,1,27,237
8,2,1,25,237
-16,-1,1,20,237
18,13,1,28,237
13,9,1,22,237
-21,18,1,16,237
21,-19,1,18,237
4,-23,1,23,237
-4,-24,1,17,237
13,11,1,15,237
24,-24,1,26,237
21,24,1,24,237
13,-14,1,29,237
19,1,1,19,237
6,1,1,5,237
10,4,1,6,237
14,1,1,13,237
11,0,1,9,237
14,-2,1,4,237
10,3,1,1,237
6,3,1,2,237
8,-1,1,14,237
6,-6,1,12,237
12,4,1,10,237
13,-1,1,11,237
11,-1,1,8,237
12,2,1,7,237
9,0,1,3,237
10,13,1,0,238
-3,-25,1,17,238
1,1,1,21,238
19,12,1,28,238
20,0,1,19,238
21,-20,1,18,238
-21,17,1,16,238
-2,-11,1,27,238
23,-24,1,26,238
22,24,1,24,238
13,9,1,22,238
13,-15,1,29,238
-16,-2,1,20,238
14,11,1,15,238
4,-22,1,23,238
9,2,1,25,238
9,1,1,3,238
7,-5,1,12,238
13,0,1,11,238
12,5,1,10,238
10,5,1,6,238
11,1,1,9,238
11,0,1,8,238
7,4,1,2,238
7,2,1,5,238
8,0,1,14,238
12,3,1,7,238
14,-1,1,4,238
14,2,1,13,238
10,4,1,1,238
11,14,1,0,239
14,10,1,22,239
10,3,1,25,239
-16,-3,1,20,239
21,-21,1,18,239
20,-1,1,19,239
3,-22,1,23,239
-22,16,1,16,239
15,10,1,15,239
20,12,1,28,239
22,-23,1,26,239
-4,-24,1,17,239
13,-16,1,29,239
1,2,1,21,239
22,23,1,24,239
-1,-11,1,27,239
14,3,1,13,239
10,5,1,1,239
7,3,1,5,239
11,1,1,8,239
10,6,1,6,239
12,6,1,10,239
11,2,1,9,239
12,4,1,7,239
9,1,1,14,239
10,2,1,3,239
7,5,1,2,239
13,1,1,11,239
14,0,1,4,239
7,-4,1,12,239
12,15,1,0,240
-15,-3,1,20,240
16,9,1,15,240
-22,15,1,16,240
0,-10,1,27,240
14,11,1,22,240
13,-17,1,29,240
-4,-23,1,17,240
22,-22,1,26,240
2,-21,1,23,240
21,13,1,28,240
23,22,1,24,240
0,3,1,21,240
21,-22,1,18,240
10,4,1,25,240
20,-2,1,19,240
12,2,1,8,240
14,4,1,13,240
12,6,1,10,240
10,3,1,3,240
8,3,1,5,240
12,5,1,7,240
7,-4,1,12,240
13,2,1,11,240
9,2,1,14,240
11,6,1,1,240
8,6,1,2,240
11,3,1,9,240
11,7,1,6,240
14,1,1,4,240
13,15,1,0,241
-22,14,1,16,241
-5,-23,1,17,241
16,9,1,15,241
13,-18,1,29,241
1,-21,1,23,241
23,21,1,24,241
22,13,1,28,241
20,-3,1,19,241
15,12,1,22,241
21,-23,1,18,241
1,-10,1,27,241
21,-21,1,26,241
-14,-3,1,20,241
10,5,1,25,241
0,3,1,21,241
13,7,1,10,241
12,3,1,8,241
10,3,1,3,241
11,4,1,9,241
11,8,1,6,241
14,5,1,13,241
9,3,1,14,241
14,2,1,4,241
8,-3,1,12,241
8,4,1,5,241
11,7,1,1,241
13,6,1,7,241
13,3,1,11,241
8,6,1,2,241
14,16,1,0,242
-6,-22,1,17,242
21,-20,1,26,242
20,-4,1,19,242
1,-9,1,27,242
15,13,1,22,242
23,13,1,28,242
16,8,1,15,242
10,6,1,25,242
23,20,1,24,242
0,4,1,21,242
-13,-4,1,20,242
0,-21,1,23,242
-22,13,1,16,242
21,-24,1,18,242
13,-19,1,29,242
12,5,1,9,242
9,7,1,2,242
13,8,1,10,242
11,4,1,3,242
14,6,1,13,242
8,-2,1,12,242
13,7,1,7,242
13,4,1,11,242
11,9,1,6,242
11,8,1,1,242
12,4,1,8,242
10,4,1,14,242
14,3,1,4,242
9,5,1,5,242
15,16,1,0,243
14,13,1,22,243
22,-25,1,18,243
-1,-20,1,23,243
24,19,1,24,243
-6,-21,1,17,243
24,14,1,28,243
20,-20,1,26,243
21,-5,1,19,243
10,7,1,25,243
2,-8,1,27,243
-13,-4,1,20,243
-23,13,1,16,243
16,7,1,15,243
-1,5,1,21,243
13,-19,1,29,243
8,-1,1,12,243
12,9,1,6,243
14,4,1,4,243
11,5,1,3,243
9,6,1,5,243
14,5,1,11,243
15,7,1,13,243
12,5,1,8,243
12,6,1,9,243
12,9,1,1,243
13,7,1,7,243
13,9,1,10,243
10,8,1,2,243
10,4,1,14,243
15,16,1,0,244
21,-26,1,18,244
19,-19,1,26,244
-7,-20,1,17,244
24,15,1,28,244
-12,-5,1,20,244
25,19,1,24,244
-24,12,1,16,244
-1,6,1,21,244
-2,-20,1,23,244
21,-6,1,19,244
13,-20,1,29,244
3,-8,1,27,244
17,6,1,15,244
10,8,1,25,244
13,14,1,22,244
12,6,1,3,244
15,7,1,13,244
11,5,1,14,244
10,9,1,2,244
13,6,1,8,244
14,10,1,10,244
9,0,1,12,244
14,8,1,7,244
14,6,1,11,244
10,7,1,5,244
13,6,1,9,244
14,5,1,4,244
13,10,1,6,244
13,10,1,1,244
16,17,1,0,245
18,-19,1,26,245
10,9,1,25,245
13,-21,1,29,245
12,14,1,22,245
24,16,1,28,245
24,19,1,24,245
-11,-5,1,20,245
22,-26,1,18,245
-7,-20,1,17,245
-3,-20,1,23,245
4,-7,1,27,245
-25,12,1,16,245
18,5,1,15,245
22,-6,1,19,245
-2,7,1,21,245
15,6,1,4,245
9,1,1,12,245
13,7,1,9,245
14,9,1,7,245
15,8,1,13,245
13,7,1,8,245
12,7,1,3,245
14,11,1,10,245
14,7,1,11,245
11,9,1,2,245
13,11,1,6,245
13,10,1,1,245
11,8,1,5,245
11,6,1,14,245
17,17,1,0,246
-10,-5,1,20,246
-4,-21,1,23,246
24,20,1,24,246
11,15,1,22,246
24,16,1,28,246
23,-26,1,18,246
-8,-19,1,17,246
13,-22,1,29,246
-26,11,1,16,246
9,9,1,25,246
18,4,1,15,246
17,-20,1,26,246
4,-6,1,27,246
-3,7,1,21,246
23,-6,1,19,246
12,7,1,14,246
14,8,1,8,246
14,11,1,1,246
15,10,1,7,246
15,12,1,10,246
15,7,1,4,246
13,8,1,3,246
14,8,1,9,246
12,10,1,2,246
16,9,1,13,246
10,2,1,12,246
11,8,1,5,246
15,8,1,11,246
14,12,1,6,246
18,18,1,0,247
19,4,1,15,247
-25,12,1,16,247
24,-6,1,19,247
14,-23,1,29,247
24,17,1,28,247
-5,-21,1,23,247
-4,8,1,21,247
-8,-18,1,17,247
4,-5,1,27,247
-9,-5,1,20,247
16,-20,1,26,247
24,-25,1,18,247
9,10,1,25,247
23,21,1,24,247
11,16,1,22,247
16,10,1,13,247
15,11,1,7,247
12,8,1,14,247
13,9,1,3,247
15,12,1,6,247
14,12,1,1,247
12,9,1,5,247
15,9,1,11,247
10,3,1,12,247
14,9,1,8,247
16,13,1,10,247
16,8,1,4,247
14,9,1,9,247
12,11,1,2,247
19,18,1,0,248
10,16,1,22,248
15,-23,1,29,248
24,18,1,28,248
-24,12,1,16,248
16,-20,1,26,248
-9,-18,1,17,248
8,10,1,25,248
-8,-5,1,20,248
22,21,1,24,248
4,-4,1,27,248
-5,-22,1,23,248
19,3,1,15,248
24,-25,1,18,248
-5,7,1,21,248
23,-6,1,19,248
11,3,1,12,248
15,13,1,1,248
13,10,1,5,248
16,10,1,11,248
13,12,1,2,248
15,13,1,6,248
17,11,1,13,248
16,8,1,4,248
16,12,1,7,248
14,9,1,3,248
16,13,1,10,248
15,10,1,9,248
13,9,1,14,248
15,10,1,8,248
20,18,1,0,249
9,17,1,22,249
-6,7,1,21,249
7,11,1,25,249
-10,-18,1,17,249
-6,-22,1,23,249
24,-25,1,18,249
21,22,1,24,249
-8,-4,1,20,249
16,-23,1,29,249
24,19,1,28,249
3,-3,1,27,249
-24,13,1,16,249
20,2,1,15,249
