x,y,spreed,lobo,time
-1,-1,1,4,232
14,-24,1,8,232
-4,12,1,13,232
-22,-10,1,7,232
6,-5,1,9,232
-26,-10,1,6,232
15,21,1,16,232
6,8,1,2,232
-14,-8,1,20,232
-5,20,1,12,232
-1,-10,1,23,232
-9,-16,1,11,232
-18,-9,1,19,232
-14,8,1,29,232
-4,-4,1,17,232
-3,-13,1,26,232
1,-14,1,25,232
-10,-5,1,28,232
-10,13,1,14,233
-19,-21,1,18,233
-2,-1,1,4,233
-6,20,1,12,233
-25,-9,1,6,233
-4,-13,1,26,233
-4,-5,1,17,233
15,-24,1,8,233
-18,-8,1,19,233
14,21,1,16,233
-4,-4,1,1,233
11,1,1,0,233
-4,11,1,13,233
0,-10,1,23,233
-12,17,1,27,233
-9,-4,1,28,233
18,-7,1,15,233
-13,-8,1,20,233
-23,-11,1,7,233
13,21,1,5,233
-1,-12,1,3,233
7,-5,1,9,233
2,-18,1,21,233
11,-13,1,22,233
-10,-16,1,11,233
17,24,1,24,233
1,-15,1,25,233
-8,18,1,10,233
-13,9,1,29,233
5,8,1,2,233
-25,-8,1,6,234
-19,-7,1,19,234
-10,12,1,14,234
-11,18,1,27,234
-3,0,1,4,234
-4,10,1,13,234
-23,-12,1,7,234
18,-8,1,15,234
-8,-4,1,28,234
-4,-3,1,1,234
-13,-7,1,20,234
-3,-6,1,17,234
10,-13,1,22,234
-20,-20,1,18,234
17,23,1,24,234
2,-17,1,21,234
16,-25,1,8,234
-6,21,1,12,234
14,21,1,5,234
5,9,1,2,234
1,-16,1,25,234
-1,-12,1,3,234
-11,-16,1,11,234
0,-9,1,23,234
-8,18,1,10,234
10,1,1,0,234
8,-5,1,9,234
-4,-14,1,26,234
-12,10,1,29,234
13,20,1,16,234
-11,19,1,27,235
16,23,1,24,235
1,-8,1,23,235
2,-16,1,21,235
17,-25,1,8,235
12,20,1,16,235
-12,11,1,29,235
-5,9,1,13,235
-20,-19,1,18,235
1,-17,1,25,235
-24,-7,1,6,235
18,-9,1,15,235
-20,-6,1,19,235
-5,-2,1,1,235
0,-13,1,3,235
-3,1,1,4,235
-7,22,1,12,235
14,22,1,5,235
-23,-13,1,7,235
-12,-16,1,11,235
-12,-6,1,20,235
-10,11,1,14,235
-7,18,1,10,235
-3,-6,1,17,235
9,-5,1,9,235
9,-13,1,22,235
-5,-14,1,26,235
-7,-3,1,28,235
9,2,1,0,235
4,9,1,2,235
-12,12,1,29,236
-6,9,1,13,236
18,-10,1,15,236
-3,-7,1,17,236
-24,-14,1,7,236
2,-15,1,21,236
-6,-1,1,1,236
-6,-3,1,28,236
4,10,1,2,236
15,22,1,24,236
-10,10,1,14,236
-24,-6,1,6,236
-3,2,1,4,236
-11,-6,1,20,236
8,-13,1,22,236
-13,-16,1,11,236
1,-8,1,23,236
10,-5,1,9,236
-20,-5,1,19,236
0,-14,1,3,236
-6,-14,1,26,236
-10,19,1,27,236
8,2,1,0,236
17,-25,1,8,236
-20,-18,1,18,236
-8,22,1,12,236
15,23,1,5,236
0,-17,1,25,236
-6,17,1,10,236
11,21,1,16,236
1,-18,1,25,237
2,-8,1,23,237
5,11,1,2,237
18,-11,1,15,237
7,3,1,0,237
10,21,1,16,237
-21,-4,1,19,237
-19,-17,1,18,237
-25,-14,1,7,237
15,21,1,24,237
15,24,1,5,237
-12,13,1,29,237
-7,8,1,13,237
-13,-17,1,11,237
-10,20,1,27,237
7,-13,1,22,237
17,-25,1,8,237
0,-15,1,3,237
-9,21,1,12,237
11,-5,1,9,237
-7,-13,1,26,237
-2,3,1,4,237
-6,16,1,10,237
2,-14,1,21,237
-24,-5,1,6,237
-3,-8,1,17,237
-11,9,1,14,237
-10,-6,1,20,237
-6,-1,1,1,237
-6,-2,1,28,237
12,-5,1,9,238
18,-12,1,15,238
-11,8,1,14,238
-5,-1,1,28,238
-10,21,1,27,238
-8,-13,1,26,238
-8,9,1,13,238
-5,15,1,10,238
10,22,1,16,238
6,-12,1,22,238
1,-16,1,3,238
-21,-3,1,19,238
4,12,1,2,238
-26,-14,1,7,238
-10,21,1,12,238
-12,13,1,29,238
-14,-18,1,11,238
2,-13,1,21,238
16,24,1,5,238
16,-24,1,8,238
-9,-5,1,20,238
-6,0,1,1,238
-4,-9,1,17,238
-2,4,1,4,238
3,-8,1,23,238
14,20,1,24,238
-23,-4,1,6,238
6,2,1,0,238
1,-19,1,25,238
-19,-16,1,18,238
4,-7,1,23,239
2,-20,1,25,239
-9,22,1,27,239
-8,-12,1,26,239
-25,-14,1,7,239
17,25,1,5,239
-9,9,1,13,239
-4,15,1,10,239
-9,-4,1,20,239
5,-12,1,22,239
-21,-2,1,19,239
15,-24,1,8,239
17,-12,1,15,239
-6,1,1,1,239
9,23,1,16,239
14,19,1,24,239
-13,14,1,29,239
3,13,1,2,239
5,2,1,0,239
13,-6,1,9,239
-10,20,1,12,239
-5,-10,1,17,239
2,-12,1,21,239
-14,-18,1,11,239
-11,7,1,14,239
-1,5,1,4,239
-5,0,1,28,239
2,-16,1,3,239
-23,-3,1,6,239
-18,-15,1,18,239
5,-7,1,23,240
-9,-3,1,20,240
18,25,1,5,240
2,-21,1,25,240
8,24,1,16,240
-5,2,1,1,240
-23,-2,1,6,240
14,-5,1,9,240
-14,14,1,29,240
-11,20,1,12,240
3,-16,1,3,240
-18,-15,1,18,240
-9,-12,1,26,240
-4,1,1,28,240
-12,6,1,14,240
-4,14,1,10,240
-4,-11,1,17,240
-24,-15,1,7,240
13,18,1,24,240
3,14,1,2,240
16,-13,1,15,240
-21,-2,1,19,240
-9,10,1,13,240
4,-12,1,22,240
2,-11,1,21,240
4,2,1,0,240
-15,-18,1,11,240
-1,6,1,4,240
14,-24,1,8,240
-9,23,1,27,240
2,-22,1,25,241
-4,1,1,1,241
-12,20,1,12,241
-17,-14,1,18,241
-3,13,1,10,241
-23,-1,1,6,241
13,17,1,24,241
16,-14,1,15,241
-2,7,1,4,241
-10,-12,1,26,241
2,-10,1,21,241
3,-17,1,3,241
17,25,1,5,241
-4,-12,1,17,241
-15,14,1,29,241
-8,24,1,27,241
-9,-2,1,20,241
-16,-18,1,11,241
6,-6,1,23,241
-10,11,1,13,241
3,14,1,2,241
13,-23,1,8,241
3,-12,1,22,241
-12,5,1,14,241
-21,-1,1,19,241
-4,2,1,28,241
14,-4,1,9,241
-23,-15,1,7,241
8,24,1,16,241
3,2,1,0,241
3,-18,1,3,242
15,-14,1,15,242
-3,-13,1,17,242
15,-3,1,9,242
2,2,1,0,242
1,-22,1,25,242
-8,-1,1,20,242
13,16,1,24,242
12,-22,1,8,242
-22,-1,1,6,242
-17,-13,1,18,242
2,-13,1,22,242
3,15,1,2,242
-17,-17,1,11,242
-10,11,1,13,242
3,-9,1,21,242
-23,-16,1,7,242
-2,13,1,10,242
-13,21,1,12,242
-11,-12,1,26,242
6,-5,1,23,242
8,23,1,16,242
-4,3,1,28,242
16,24,1,5,242
-2,8,1,4,242
-7,24,1,27,242
-16,14,1,29,242
-12,4,1,14,242
-3,1,1,1,242
-21,0,1,19,242
1,-13,1,22,243
-11,12,1,13,243
-21,-1,1,6,243
11,-23,1,8,243
3,16,1,2,243
-8,0,1,20,243
3,-8,1,21,243
6,-4,1,23,243
-2,12,1,10,243
-4,4,1,28,243
-17,-12,1,18,243
2,3,1,0,243
-14,21,1,12,243
-17,14,1,29,243
15,-2,1,9,243
-21,1,1,19,243
15,24,1,5,243
14,-15,1,15,243
-7,24,1,27,243
8,23,1,16,243
-3,-13,1,17,243
-3,0,1,1,243
-18,-16,1,11,243
-12,-12,1,26,243
-13,4,1,14,243
1,-23,1,25,243
14,16,1,24,243
-2,9,1,4,243
3,-19,1,3,243
-22,-17,1,7,243
-2,-14,1,17,244
7,-3,1,23,244
3,-7,1,21,244
-8,1,1,20,244
-14,3,1,14,244
-1,11,1,10,244
-2,10,1,4,244
15,16,1,24,244
0,-13,1,22,244
1,4,1,0,244
-17,-11,1,18,244
-13,-12,1,26,244
-18,-15,1,11,244
2,-20,1,3,244
-20,-1,1,6,244
4,17,1,2,244
14,24,1,5,244
-12,12,1,13,244
-4,5,1,28,244
-18,14,1,29,244
7,22,1,16,244
0,-24,1,25,244
-15,21,1,12,244
-21,-17,1,7,244
11,-23,1,8,244
-2,-1,1,1,244
-7,24,1,27,244
15,-1,1,9,244
13,-15,1,15,244
-20,2,1,19,244
8,-3,1,23,245
13,24,1,5,245
5,17,1,2,245
2,-21,1,3,245
-18,13,1,29,245
10,-24,1,8,245
-20,-18,1,7,245
-8,23,1,27,245
6,21,1,16,245
3,-7,1,21,245
-5,6,1,28,245
0,10,1,10,245
1,5,1,0,245
-19,-1,1,6,245
-16,20,1,12,245
-2,10,1,4,245
-2,-2,1,1,245
1,-25,1,25,245
-1,-13,1,22,245
15,0,1,9,245
-14,-12,1,26,245
13,-16,1,15,245
-7,1,1,20,245
-2,-15,1,17,245
-17,-10,1,18,245
-19,2,1,19,245
-19,-15,1,11,245
16,15,1,24,245
-13,13,1,13,245
-15,4,1,14,245
2,-22,1,3,246
17,15,1,24,246
12,-17,1,15,246
-5,7,1,28,246
-1,-14,1,22,246
-3,-3,1,1,246
-8,23,1,27,246
-19,3,1,19,246
1,-26,1,25,246
1,6,1,0,246
-18,-2,1,6,246
-20,-14,1,11,246
-17,21,1,12,246
-14,13,1,13,246
4,-6,1,21,246
-2,-16,1,17,246
-19,13,1,29,246
-17,-9,1,18,246
1,10,1,10,246
14,0,1,9,246
-20,-18,1,7,246
10,-25,1,8,246
-16,4,1,14,246
6,17,1,2,246
-1,11,1,4,246
-15,-12,1,26,246
5,21,1,16,246
-6,1,1,20,246
12,24,1,5,246
9,-2,1,23,246
1,9,1,10,247
-1,-17,1,17,247
-18,3,1,19,247
-18,-9,1,18,247
-5,1,1,20,247
2,-23,1,3,247
-16,5,1,14,247
-18,21,1,12,247
-21,-14,1,11,247
10,-2,1,23,247
11,24,1,5,247
-1,12,1,4,247
11,-17,1,15,247
-2,-15,1,22,247
5,-6,1,21,247
18,14,1,24,247
4,21,1,16,247
-9,22,1,27,247
1,7,1,0,247
-20,12,1,29,247
13,1,1,9,247
-17,-2,1,6,247
10,-24,1,8,247
-14,14,1,13,247
7,17,1,2,247
-16,-11,1,26,247
-5,7,1,28,247
2,-26,1,25,247
-19,-19,1,7,247
-3,-4,1,1,247
1,8,1,0,248
10,-18,1,15,248
1,8,1,10,248
-22,-13,1,11,248
-6,8,1,28,248
10,24,1,5,248
-17,6,1,14,248
-18,-20,1,7,248
-17,-3,1,6,248
-18,4,1,19,248
10,-23,1,8,248
3,-25,1,25,248
-10,21,1,27,248
8,17,1,2,248
-19,-9,1,18,248
-18,22,1,12,248
-17,-11,1,26,248
6,-5,1,21,248
1,-24,1,3,248
-1,-18,1,17,248
-21,11,1,29,248
-4,-4,1,1,248
-2,-16,1,22,248
-2,13,1,4,248
13,2,1,9,248
-15,15,1,13,248
11,-3,1,23,248
3,21,1,16,248
-4,1,1,20,248
18,13,1,24,248
9,24,1,5,249
2,21,1,16,249
10,-22,1,8,249
-17,5,1,19,249
-20,-9,1,18,249
2,7,1,10,249
-3,1,1,20,249
-21,10,1,29,249
-17,-4,1,6,249
-11,21,1,27,249
9,17,1,2,249
-2,14,1,4,249
12,-2,1,23,249
0,-19,1,17,249
-18,7,1,14,249
-16,15,1,13,249
-3,-17,1,22,249
-6,9,1,28,249
1,-25,1,3,249
-23,-13,1,11,249
18,12,1,24,249
6,-4,1,21,249
-18,23,1,12,249
9,-18,1,15,249
2,9,1,0,249
-18,-10,1,26,249
-18,-21,1,7,249
-5,-5,1,1,249
12,3,1,9,249
4,-25,1,25,249
-12,21,1,27,250
11,3,1,9,250
2,20,1,16,250
-1,15,1,4,250
-19,6,1,14,250
-19,-10,1,26,250
1,-25,1,3,250
10,-21,1,8,250
-16,16,1,13,250
-19,24,1,12,250
-17,6,1,19,250
-21,-10,1,18,250
-17,-22,1,7,250
-4,-17,1,22,250
0,-20,1,17,250
-24,-14,1,11,250
-6,10,1,28,250
-6,-5,1,1,250
-2,1,1,20,250
2,7,1,10,250
-17,-5,1,6,250
19,12,1,24,250
-22,9,1,29,250
8,-18,1,15,250
2,10,1,0,250
5,-25,1,25,250
7,-3,1,21,250
10,17,1,2,250
13,-2,1,23,250
8,24,1,5,250
11,17,1,2,251
6,-24,1,25,251
-22,-11,1,18,251
-22,9,1,29,251
20,11,1,24,251
3,10,1,0,251
10,-20,1,8,251
0,-21,1,17,251
-17,-6,1,6,251
7,-18,1,15,251
13,-2,1,23,251
3,6,1,10,251
-24,-14,1,11,251
-7,-6,1,1,251
1,20,1,16,251
-19,-9,1,26,251
2,-25,1,3,251
-16,17,1,13,251
-1,1,1,20,251
10,3,1,9,251
-20,6,1,14,251
-13,21,1,27,251
-19,23,1,12,251
-17,-22,1,7,251
6,-2,1,21,251
-6,11,1,28,251
0,16,1,4,251
-5,-17,1,22,251
-16,6,1,19,251
8,23,1,5,251
0,20,1,16,252
14,-1,1,23,252
10,4,1,9,252
-21,6,1,14,252
7,-18,1,15,252
-16,18,1,13,252
-14,20,1,27,252
-17,-7,1,6,252
-5,12,1,28,252
4,11,1,0,252
6,-1,1,21,252
1,-21,1,17,252
-6,-17,1,22,252
3,-25,1,3,252
-15,6,1,19,252
-21,-12,1,18,252
9,-20,1,8,252
3,5,1,10,252
0,1,1,20,252
-16,-22,1,7,252
7,22,1,5,252
-19,22,1,12,252
0,17,1,4,252
-25,-14,1,11,252
-20,-10,1,26,252
6,-23,1,25,252
-23,8,1,29,252
20,10,1,24,252
-7,-7,1,1,252
12,17,1,2,252
5,11,1,0,253
-20,21,1,12,253
-21,7,1,14,253
1,1,1,20,253
4,-25,1,3,253
-15,-22,1,7,253
-17,-8,1,6,253
21,9,1,24,253
6,21,1,5,253
-14,6,1,19,253
-6,-8,1,1,253
2,-22,1,17,253
1,17,1,4,253
-21,-10,1,26,253
-21,-12,1,18,253
-5,13,1,28,253
-15,19,1,13,253
2,4,1,10,253
-24,-14,1,11,253
-14,20,1,27,253
8,-19,1,8,253
14,0,1,23,253
13,17,1,2,253
6,-17,1,15,253
5,-22,1,25,253
7,0,1,21,253
-1,20,1,16,253
-23,7,1,29,253
9,5,1,9,253
-7,-17,1,22,253
-20,20,1,12,254
-24,6,1,29,254
5,-21,1,25,254
14,16,1,2,254
7,0,1,21,254
3,-22,1,17,254
-14,-21,1,7,254
3,3,1,10,254
5,12,1,0,254
2,2,1,20,254
14,1,1,23,254
-15,20,1,13,254
-15,19,1,27,254
-24,-15,1,11,254
7,-19,1,8,254
-20,-13,1,18,254
-2,19,1,16,254
-8,-18,1,22,254
5,-16,1,15,254
-4,13,1,28,254
-22,-11,1,26,254
-6,-9,1,1,254
-22,7,1,14,254
5,21,1,5,254
9,6,1,9,254
-13,6,1,19,254
2,18,1,4,254
4,-24,1,3,254
21,8,1,24,254
-17,-9,1,6,254
-22,-12,1,26,255
3,2,1,20,255
2,19,1,4,255
21,7,1,24,255
-15,18,1,27,255
6,-19,1,8,255
5,13,1,0,255
-13,-22,1,7,255
-9,-17,1,22,255
8,1,1,21,255
4,21,1,5,255
-6,-10,1,1,255
-18,-10,1,6,255
-3,19,1,16,255
-20,-14,1,18,255
2,-23,1,17,255
4,-16,1,15,255
-22,8,1,14,255
8,6,1,9,255
-20,19,1,12,255
-24,5,1,29,255
-23,-15,1,11,255
-3,13,1,28,255
-14,21,1,13,255
-12,7,1,19,255
14,15,1,2,255
4,-20,1,25,255
14,2,1,23,255
5,-24,1,3,255
3,2,1,10,255
21,6,1,24,256
4,22,1,5,256
-7,-10,1,1,256
6,14,1,0,256
-24,4,1,29,256
3,-20,1,25,256
-18,-11,1,6,256
-19,18,1,12,256
-4,19,1,16,256
-10,-17,1,22,256
-12,-21,1,7,256
3,1,1,10,256
4,-15,1,15,256
-16,17,1,27,256
3,3,1,20,256
3,19,1,4,256
7,7,1,9,256
1,-24,1,17,256
5,-19,1,8,256
-15,22,1,13,256
14,3,1,23,256
6,-23,1,3,256
-2,13,1,28,256
-22,-16,1,11,256
-23,-12,1,26,256
14,14,1,2,256
-23,9,1,14,256
9,1,1,21,256
-11,8,1,19,256
-21,-15,1,18,256
4,-19,1,8,257
-21,-16,1,18,257
-23,10,1,14,257
-24,3,1,29,257
-5,20,1,16,257
-21,-16,1,11,257
3,-20,1,25,257
-14,23,1,13,257
4,20,1,4,257
3,0,1,10,257
-11,-21,1,7,257
3,23,1,5,257
3,-14,1,15,257
-19,17,1,12,257
-16,16,1,27,257
7,-23,1,3,257
-11,-17,1,22,257
14,13,1,2,257
-18,-12,1,6,257
-24,-13,1,26,257
21,5,1,24,257
0,-24,1,17,257
6,7,1,9,257
10,1,1,21,257
-8,-11,1,1,257
4,4,1,20,257
-10,8,1,19,257
-1,13,1,28,257
14,4,1,23,257
6,15,1,0,257
4,0,1,10,258
-19,-13,1,6,258
-23,11,1,14,258
-24,-14,1,26,258
-12,-18,1,22,258
-14,23,1,13,258
4,21,1,4,258
11,1,1,21,258
5,16,1,0,258
2,-14,1,15,258
21,4,1,24,258
5,4,1,20,258
8,-24,1,3,258
5,8,1,9,258
-19,16,1,12,258
-9,-11,1,1,258
13,5,1,23,258
0,-25,1,17,258
-5,21,1,16,258
4,-19,1,8,258
0,13,1,28,258
-21,-17,1,18,258
-10,-21,1,7,258
-9,8,1,19,258
15,13,1,2,258
-21,-17,1,11,258
-23,2,1,29,258
3,23,1,5,258
2,-19,1,25,258
-17,15,1,27,258
2,-15,1,15,259
-20,-18,1,11,259
-22,-18,1,18,259
6,4,1,20,259
5,8,1,9,259
-24,-15,1,26,259
3,-20,1,8,259
-20,-14,1,6,259
-9,-21,1,7,259
-17,14,1,27,259
9,-24,1,3,259
-13,24,1,13,259
0,12,1,28,259
4,-1,1,10,259
-10,-11,1,1,259
2,24,1,5,259
4,22,1,4,259
-18,16,1,12,259
1,-20,1,25,259
-13,-18,1,22,259
-22,12,1,14,259
-5,22,1,16,259
13,6,1,23,259
-1,-25,1,17,259
15,12,1,2,259
-24,2,1,29,259
20,4,1,24,259
12,2,1,21,259
-9,9,1,19,259
5,16,1,0,259
-11,-10,1,1,260
-20,-14,1,6,260
-1,-24,1,17,260
16,11,1,2,260
7,4,1,20,260
-8,10,1,19,260
-8,-21,1,7,260
1,25,1,5,260
-24,1,1,29,260
-14,24,1,13,260
4,-2,1,10,260
10,-25,1,3,260
12,7,1,23,260
-6,23,1,16,260
-14,-18,1,22,260
13,2,1,21,260
0,-20,1,25,260
-18,14,1,27,260
4,9,1,9,260
3,-21,1,8,260
-22,-19,1,18,260
1,12,1,28,260
19,3,1,24,260
4,23,1,4,260
-25,-16,1,26,260
4,16,1,0,260
-22,13,1,14,260
-19,-17,1,11,260
1,-15,1,15,260
-17,15,1,12,260
-7,-20,1,7,261
18,3,1,24,261
14,2,1,21,261
-20,-15,1,6,261
-8,11,1,19,261
-11,-9,1,1,261
0,-24,1,17,261
11,-25,1,3,261
-14,23,1,13,261
-23,-20,1,18,261
0,-15,1,15,261
2,24,1,5,261
2,11,1,28,261
3,10,1,9,261
-7,23,1,16,261
-19,13,1,27,261
16,10,1,2,261
12,8,1,23,261
3,-3,1,10,261
8,4,1,20,261
-24,0,1,29,261
3,-22,1,8,261
-1,-20,1,25,261
5,24,1,4,261
-16,15,1,12,261
-14,-19,1,22,261
3,16,1,0,261
-18,-17,1,11,261
-22,14,1,14,261
-25,-17,1,26,261
-6,-20,1,7,262
4,-22,1,8,262
3,24,1,5,262
3,12,1,28,262
12,9,1,23,262
-22,15,1,14,262
15,3,1,21,262
-15,15,1,12,262
-8,23,1,16,262
-12,-8,1,1,262
-20,13,1,27,262
-24,-16,1,26,262
2,15,1,0,262
2,-3,1,10,262
-7,11,1,19,262
-24,-20,1,18,262
3,11,1,9,262
5,25,1,4,262
16,9,1,2,262
-19,-16,1,6,262
-15,22,1,13,262
11,-26,1,3,262
-18,-16,1,11,262
1,-23,1,17,262
-15,-19,1,22,262
8,3,1,20,262
17,3,1,24,262
-2,-21,1,25,262
-24,-1,1,29,262
-1,-15,1,15,262
4,24,1,5,263
16,3,1,24,263
1,-22,1,17,263
-23,16,1,14,263
8,2,1,20,263
-5,-20,1,7,263
1,16,1,0,263
11,-25,1,3,263
-20,13,1,27,263
4,-23,1,8,263
15,8,1,2,263
-19,-17,1,6,263
-2,-16,1,15,263
16,3,1,21,263
-17,-15,1,11,263
12,10,1,23,263
-14,15,1,12,263
-12,-8,1,1,263
-2,-22,1,25,263
-15,21,1,13,263
3,13,1,28,263
-7,12,1,19,263
-16,-19,1,22,263
-9,23,1,16,263
5,24,1,4,263
2,-4,1,10,263
-24,-2,1,29,263
-24,-15,1,26,263
2,12,1,9,263
-24,-21,1,18,263
-16,20,1,13,264
-4,-21,1,7,264
10,-24,1,3,264
-7,13,1,19,264
4,23,1,4,264
-16,-14,1,11,264
15,7,1,2,264
5,23,1,5,264
-23,-15,1,26,264
5,-24,1,8,264
-24,16,1,14,264
0,16,1,0,264
-19,-18,1,6,264
11,10,1,23,264
8,1,1,20,264
-2,-23,1,25,264
-13,16,1,12,264
17,3,1,21,264
-25,-3,1,29,264
4,13,1,28,264
-17,-18,1,22,264
2,12,1,9,264
1,-4,1,10,264
-2,-17,1,15,264
15,3,1,24,264
-21,13,1,27,264
-23,-22,1,18,264
-13,-7,1,1,264
-10,24,1,16,264
0,-21,1,17,264
-7,14,1,19,265
5,14,1,28,265
1,13,1,9,265
-18,-18,1,6,265
18,3,1,21,265
-1,-24,1,25,265
6,-25,1,8,265
10,-23,1,3,265
0,-20,1,17,265
14,3,1,24,265
-23,-14,1,26,265
-15,-14,1,11,265
-11,23,1,16,265
-22,12,1,27,265
-18,-17,1,22,265
-16,19,1,13,265
4,22,1,4,265
-3,-21,1,7,265
0,-4,1,10,265
-25,-4,1,29,265
-12,16,1,12,265
9,1,1,20,265
-25,16,1,14,265
-1,16,1,0,265
15,6,1,2,265
-2,-18,1,15,265
10,11,1,23,265
-14,-6,1,1,265
5,22,1,5,265
-23,-23,1,18,265
18,3,1,21,266
0,14,1,9,266
-26,17,1,14,266
-12,23,1,16,266
6,-25,1,8,266
14,2,1,24,266
-22,-24,1,18,266
-16,18,1,13,266
6,14,1,28,266
16,5,1,2,266
-17,-17,1,6,266
6,21,1,5,266
-15,-13,1,11,266
4,21,1,4,266
-25,-3,1,29,266
-23,-13,1,26,266
-1,-4,1,10,266
10,0,1,20,266
-1,-24,1,25,266
-12,17,1,12,266
-1,-19,1,17,266
-23,12,1,27,266
-7,15,1,19,266
-15,-6,1,1,266
9,-23,1,3,266
-2,17,1,0,266
-19,-17,1,22,266
9,11,1,23,266
-2,-19,1,15,266
-2,-21,1,7,266
-24,-2,1,29,267
9,-22,1,3,267
-25,16,1,14,267
-12,22,1,16,267
-24,12,1,27,267
16,4,1,2,267
-11,18,1,12,267
-3,-20,1,15,267
-2,-4,1,10,267
-23,-12,1,26,267
-14,-13,1,11,267
3,20,1,4,267
-3,17,1,0,267
7,15,1,28,267
8,11,1,23,267
-1,-19,1,17,267
-22,-25,1,18,267
-20,-16,1,22,267
19,2,1,21,267
13,3,1,24,267
0,-25,1,25,267
-16,-16,1,6,267
-1,-22,1,7,267
0,15,1,9,267
-15,-5,1,1,267
7,-25,1,8,267
-7,16,1,19,267
11,-1,1,20,267
5,21,1,5,267
-17,17,1,13,267
-3,-4,1,10,268
12,3,1,24,268
5,20,1,5,268
-24,-1,1,29,268
-13,-13,1,11,268
-16,-16,1,6,268
-10,18,1,12,268
8,15,1,28,268
-24,16,1,14,268
7,11,1,23,268
-18,16,1,13,268
-13,22,1,16,268
-25,11,1,27,268
-21,-25,1,18,268
2,20,1,4,268
1,-25,1,25,268
0,-22,1,7,268
17,4,1,2,268
-4,18,1,0,268
-20,-16,1,22,268
20,2,1,21,268
0,16,1,9,268
-3,-21,1,15,268
12,-1,1,20,268
-23,-11,1,26,268
8,-26,1,8,268
-8,17,1,19,268
-1,-18,1,17,268
10,-21,1,3,268
-16,-5,1,1,268
-20,-26,1,18,269
-14,21,1,16,269
-15,-15,1,6,269
-25,10,1,27,269
2,19,1,4,269
-2,-17,1,17,269
-12,-13,1,11,269
4,19,1,5,269
-24,-1,1,29,269
21,3,1,21,269
-4,-4,1,10,269
10,-20,1,3,269
6,10,1,23,269
-1,16,1,9,269
-17,-5,1,1,269
2,-25,1,25,269
-23,16,1,14,269
1,-21,1,7,269
-3,-22,1,15,269
-23,-10,1,26,269
-8,18,1,19,269
12,-2,1,20,269
7,-26,1,8,269
-18,16,1,13,269
-9,19,1,12,269
17,3,1,2,269
11,2,1,24,269
-21,-15,1,22,269
-4,19,1,0,269
8,16,1,28,269
9,16,1,28,270
-2,-23,1,15,270
-23,0,1,29,270
13,-2,1,20,270
3,18,1,5,270
-5,-5,1,10,270
-22,-15,1,22,270
-11,-14,1,11,270
-9,18,1,19,270
-15,-14,1,6,270
5,10,1,23,270
-2,17,1,9,270
-22,15,1,14,270
18,2,1,2,270
1,-21,1,7,270
-26,10,1,27,270
10,1,1,24,270
-2,-16,1,17,270
-18,15,1,13,270
-14,20,1,16,270
-5,19,1,0,270
-20,-25,1,18,270
10,-19,1,3,270
2,18,1,4,270
22,3,1,21,270
-9,19,1,12,270
-18,-4,1,1,270
3,-26,1,25,270
6,-25,1,8,270
-24,-9,1,26,270
-15,-13,1,6,271
2,17,1,4,271
-2,-15,1,17,271
-18,14,1,13,271
19,2,1,2,271
-6,-5,1,10,271
-10,19,1,19,271
-22,1,1,29,271
-25,-9,1,26,271
-21,15,1,14,271
10,16,1,28,271
-6,20,1,0,271
4,10,1,23,271
10,-18,1,3,271
-8,19,1,12,271
-2,-23,1,15,271
2,19,1,5,271
14,-3,1,20,271
-21,-24,1,18,271
5,-25,1,8,271
-23,-15,1,22,271
23,2,1,21,271
2,-20,1,7,271
-25,10,1,27,271
-2,17,1,9,271
3,-26,1,25,271
-19,-4,1,1,271
-10,-14,1,11,271
10,0,1,24,271
-15,20,1,16,271
-20,-3,1,1,272
-9,-14,1,11,272
-2,-14,1,17,272
-17,13,1,13,272
-1,-24,1,15,272
-7,19,1,12,272
11,16,1,28,272
1,19,1,5,272
-24,11,1,27,272
2,-25,1,25,272
5,-24,1,8,272
20,1,1,2,272
4,9,1,23,272
-20,14,1,14,272
-24,-16,1,22,272
9,-1,1,24,272
14,-4,1,20,272
-16,20,1,16,272
-7,19,1,0,272
9,-17,1,3,272
24,2,1,21,272
3,-20,1,7,272
-21,1,1,29,272
-25,-8,1,26,272
1,16,1,4,272
-11,20,1,19,272
-22,-23,1,18,272
-15,-12,1,6,272
-3,18,1,9,272
-6,-6,1,10,272
9,-2,1,24,273
8,-17,1,3,273
12,16,1,28,273
-15,-11,1,6,273
20,0,1,2,273
4,-20,1,7,273
0,16,1,4,273
4,-24,1,8,273
-20,13,1,14,273
0,18,1,5,273
-16,13,1,13,273
-17,19,1,16,273
15,-5,1,20,273
-23,-23,1,18,273
-25,-16,1,22,273
-3,-13,1,17,273
-11,21,1,19,273
3,9,1,23,273
-20,1,1,29,273
-6,20,1,12,273
-8,-14,1,11,273
-1,-25,1,15,273
-26,-7,1,26,273
24,1,1,21,273
2,-24,1,25,273
-3,19,1,9,273
-23,11,1,27,273
-20,-2,1,1,273
-8,19,1,0,273
-7,-7,1,10,273
-11,22,1,19,274
13,15,1,28,274
16,-5,1,20,274
-21,-1,1,1,274
-4,20,1,9,274
8,-2,1,24,274
-19,1,1,29,274
5,-20,1,7,274
-15,-10,1,6,274
-1,16,1,4,274
1,-25,1,25,274
25,0,1,21,274
2,9,1,23,274
8,-16,1,3,274
20,-1,1,2,274
-26,-16,1,22,274
-18,19,1,16,274
-19,12,1,14,274
